"PKEY","BOID","METABO","LASTUPDATE","PROCESSID","ROWCOMMENT","CREATED","CREATEDUSER","REPLACED","REPLACEDUSER","ITSCODE","ITSCODEKOPF","SEQUENCE","CODEVISIBLE","COMPAREVALUE","TIMESEG","ARCHIVETAG","MDBID"
-6202,"-51358_-63076",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-63076","-51358",20,0,20,,"",""
-6203,"-51358_-63077",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-63077","-51358",30,0,30,,"",""
-9865,"-1019777_-1020500",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-1020500","-1019777",0,0,0,,"",""
-9866,"-1019777_-1020501",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-1020501","-1019777",10,0,10,,"",""
-10058,"-51430_-65904",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65904","-51430",0,0,0,,"",""
-10059,"-51430_-65906",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65906","-51430",10,0,10,,"",""
-10454,"-51430_-2010010811",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010010811","-51430",20,0,20,,"",""
-10060,"-51430_-65908",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65908","-51430",30,0,30,,"",""
-10455,"-2010007457_-2010007458",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010007458","-2010007457",0,0,0,,"",""
-10456,"-2010007457_-2010007459",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010007459","-2010007457",10,0,10,,"",""
-10139,"-51476_-66045",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-66045","-51476",0,0,0,,"",""
-10140,"-51476_-66046",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-66046","-51476",10,0,10,,"",""
-6204,"-51182_-64465",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64465","-51182",0,0,0,,"",""
6593,"6453",-11,2016-04-25 11:23:43.056589000,"P.-254007","",2016-04-25 11:23:43.056589000,"PMueller",3000-01-01 00:00:00.000000000,"","6131","1541",68,0,999,3000-01-01,"",""
5603,"5524",-11,2015-12-09 12:59:04.080562000,"P.-254007","",2015-12-09 12:59:04.080562000,"PMueller",3000-01-01 00:00:00.000000000,"","5367","1139",40,0,999,3000-01-01,"",""
5604,"5525",-11,2015-12-09 12:59:04.080562000,"P.-254007","",2015-12-09 12:59:04.080562000,"PMueller",3000-01-01 00:00:00.000000000,"","5368","1139",50,0,999,3000-01-01,"",""
7383,"7243",-11,2016-04-27 14:21:44.305273000,"P.-254007","",2016-04-27 14:21:44.305273000,"PMueller",3000-01-01 00:00:00.000000000,"","6883","1621",30,0,999,3000-01-01,"",""
7384,"7244",-11,2016-04-27 14:21:44.305273000,"P.-254007","",2016-04-27 14:21:44.305273000,"PMueller",3000-01-01 00:00:00.000000000,"","6884","1621",40,0,999,3000-01-01,"",""
7505,"7383",-11,2016-05-02 14:55:45.368031000,"P.-254007","",2016-05-02 14:55:45.368031000,"RAbegg",3000-01-01 00:00:00.000000000,"","6969","1761",10,0,999,3000-01-01,"",""
8082,"7942",-11,2016-06-24 11:26:01.279472000,"P.-208801","",2016-06-24 11:26:01.279472000,"PMueller",3000-01-01 00:00:00.000000000,"","6941","2061",10,0,999,3000-01-01,"",""
9021,"-290_-12904",-11,2017-02-10 15:40:52.009905000,"P.-209001","",2017-02-10 15:40:14.318995000,"MMajor",2017-02-10 15:40:52.009905000,"MMajor","-12904","-290",0,0,50,3000-01-01,"",""
9022,"-290_-12900",-11,2017-02-10 15:53:26.767765000,"P.-209001","",2017-02-10 15:40:44.067567000,"MMajor",2017-02-10 15:53:26.767765000,"MMajor","-12900","-290",9,0,9,3000-01-01,"",""
9023,"-290_-12904",-11,2017-02-10 15:40:52.009905000,"P.-209001","",2017-02-10 15:40:52.009905000,"MMajor",3000-01-01 00:00:00.000000000,"","-12904","-290",1,0,1,3000-01-01,"",""
9024,"-50541_-12900",-11,2017-02-10 15:44:58.192629000,"P.-209001","",2017-02-10 15:44:58.192629000,"MMajor",3000-01-01 00:00:00.000000000,"","-12900","-50541",9,0,9,3000-01-01,"",""
9025,"-50541_-12904",-11,2017-02-10 15:45:05.407960000,"P.-209001","",2017-02-10 15:45:05.407960000,"MMajor",3000-01-01 00:00:00.000000000,"","-12904","-50541",1,0,1,3000-01-01,"",""
9026,"-290_-12900",-11,2017-02-10 15:59:07.796554000,"P.-209001","",2017-02-10 15:53:26.767765000,"MMajor",2017-02-10 15:59:07.796554000,"MMajor","-12900","-290",9,1,9,3000-01-01,"",""
9027,"-290_-12901",-11,2017-02-10 15:59:11.803488000,"P.-209001","",2017-02-10 15:53:32.605421000,"MMajor",2017-02-10 15:59:11.803488000,"MMajor","-12901","-290",10,1,10,3000-01-01,"",""
9028,"-290_-12902",-11,2017-02-10 15:59:15.473701000,"P.-209001","",2017-02-10 15:53:36.981716000,"MMajor",2017-02-10 15:59:15.473701000,"MMajor","-12902","-290",20,1,20,3000-01-01,"",""
9029,"-290_-12905",-11,2017-02-10 15:59:19.632419000,"P.-209001","",2017-02-10 15:53:41.720059000,"MMajor",2017-02-10 15:59:19.632419000,"MMajor","-12905","-290",30,1,30,3000-01-01,"",""
9030,"-290_-12903",-11,2017-02-10 15:59:23.818157000,"P.-209001","",2017-02-10 15:53:45.697682000,"MMajor",2017-02-10 15:59:23.818157000,"MMajor","-12903","-290",40,1,40,3000-01-01,"",""
9031,"-290_-12900",-11,2017-02-10 15:59:07.796554000,"P.-209001","",2017-02-10 15:59:07.796554000,"MMajor",3000-01-01 00:00:00.000000000,"","-12900","-290",9,0,9,3000-01-01,"",""
9032,"-290_-12901",-11,2017-02-10 15:59:11.803488000,"P.-209001","",2017-02-10 15:59:11.803488000,"MMajor",3000-01-01 00:00:00.000000000,"","-12901","-290",10,0,10,3000-01-01,"",""
9033,"-290_-12902",-11,2017-02-10 15:59:15.473701000,"P.-209001","",2017-02-10 15:59:15.473701000,"MMajor",3000-01-01 00:00:00.000000000,"","-12902","-290",20,0,20,3000-01-01,"",""
9034,"-290_-12905",-11,2017-02-10 15:59:19.632419000,"P.-209001","",2017-02-10 15:59:19.632419000,"MMajor",3000-01-01 00:00:00.000000000,"","-12905","-290",30,0,30,3000-01-01,"",""
9035,"-290_-12903",-11,2017-02-10 15:59:23.818157000,"P.-209001","",2017-02-10 15:59:23.818157000,"MMajor",3000-01-01 00:00:00.000000000,"","-12903","-290",40,0,40,3000-01-01,"",""
6556,"6416",-11,2016-04-25 11:23:43.056589000,"P.-254007","",2016-04-25 11:23:43.056589000,"PMueller",3000-01-01 00:00:00.000000000,"","6094","1541",31,0,999,3000-01-01,"",""
5634,"5555",-11,2015-12-09 12:59:04.080562000,"P.-254007","",2015-12-09 12:59:04.080562000,"PMueller",3000-01-01 00:00:00.000000000,"","5398","1139",350,0,999,3000-01-01,"",""
3623,"3483",-11,2015-01-20 16:06:17.689534000,"P.-208801","",2015-01-20 16:06:01.167788000,"FPFannes",2015-01-20 16:06:17.689534000,"FPFannes","1817","504",20,0,999,3000-01-01,"",""
4175,"4055",-11,2015-07-22 21:03:34.588136000,"P.-254007","",2015-07-22 21:03:34.588136000,"PMueller",3000-01-01 00:00:00.000000000,"","3935","703",550,0,999,3000-01-01,"",""
4195,"4075",-11,2015-07-22 21:03:34.588136000,"P.-254007","",2015-07-22 21:03:34.588136000,"PMueller",3000-01-01 00:00:00.000000000,"","3955","703",750,0,999,3000-01-01,"",""
4196,"4076",-11,2015-07-22 21:03:34.588136000,"P.-254007","",2015-07-22 21:03:34.588136000,"PMueller",3000-01-01 00:00:00.000000000,"","3956","703",760,0,999,3000-01-01,"",""
6345,"6205",-11,2016-03-01 10:33:55.170655000,"P.-254007","",2016-03-01 10:33:55.170655000,"DHaramincic",3000-01-01 00:00:00.000000000,"","5925","1422",30,0,999,3000-01-01,"",""
-6205,"-51182_-64463",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64463","-51182",10,0,10,,"",""
-6206,"-51182_-64464",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64464","-51182",20,0,20,,"",""
-6207,"-51182_-64462",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64462","-51182",30,0,30,,"",""
-6208,"-51182_-64461",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64461","-51182",40,0,40,,"",""
-6209,"-51182_-64460",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64460","-51182",50,0,50,,"",""
7401,"7261",-11,2016-04-27 14:21:44.305273000,"P.-254007","",2016-04-27 14:21:44.305273000,"PMueller",3000-01-01 00:00:00.000000000,"","6901","1621",210,0,999,3000-01-01,"",""
7402,"7262",-11,2016-04-27 14:21:44.305273000,"P.-254007","",2016-04-27 14:21:44.305273000,"PMueller",3000-01-01 00:00:00.000000000,"","6902","1621",220,0,999,3000-01-01,"",""
1998,"1898",-11,2014-02-19 22:04:36.531824000,"P.-254007","",2014-02-19 22:04:36.531824000,"LWernli",3000-01-01 00:00:00.000000000,"","1907","91",30,0,999,2014-02-19,"",""
1999,"1899",-11,2014-02-19 22:04:36.531824000,"P.-254007","",2014-02-19 22:04:36.531824000,"LWernli",3000-01-01 00:00:00.000000000,"","1908","91",40,0,999,2014-02-19,"",""
3361,"3221",-11,2014-04-15 10:38:57.708309000,"P.-205601","",2014-04-15 10:38:57.708309000,"PMueller",3000-01-01 00:00:00.000000000,"","3181","361",10,0,999,2014-04-15,"",""
-6210,"-51182_-64672",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64672","-51182",60,0,60,,"",""
-6211,"-51182_-65156",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65156","-51182",70,0,70,,"",""
-6212,"-51182_-65385",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65385","-51182",80,0,80,,"",""
-6213,"-51182_-65157",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65157","-51182",90,0,90,,"",""
-3876,"-2010004562_-2010004563",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010004563","-2010004562",0,0,0,,"",""
-3877,"-2010004562_-2010004564",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010004564","-2010004562",10,0,10,,"",""
-3878,"-2010004562_-2010004565",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010004565","-2010004562",20,0,20,,"",""
-9960,"-51412_-65825",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65825","-51412",0,0,0,,"",""
-9961,"-51412_-65826",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65826","-51412",10,0,10,,"",""
-9962,"-51412_-65827",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65827","-51412",20,0,20,,"",""
-9963,"-51415_-65834",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65834","-51415",0,0,0,,"",""
-9964,"-51415_-65835",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65835","-51415",10,0,10,,"",""
-9965,"-51415_-65836",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65836","-51415",20,0,20,,"",""
-6307,"-51415_-2010000830",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010000830","-51415",30,0,30,,"",""
-6308,"-51415_-2010000831",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010000831","-51415",40,0,40,,"",""
-3879,"-2010004207_-2010004205",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010004205","-2010004207",0,0,0,,"",""
-3880,"-2010004207_-2010004206",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010004206","-2010004207",10,0,10,,"",""
-10091,"-51471_-66027",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-66027","-51471",0,0,0,,"",""
-10092,"-51471_-66028",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-66028","-51471",10,0,10,,"",""
-10093,"-51471_-66029",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-66029","-51471",20,0,20,,"",""
-9966,"-51413_-65828",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65828","-51413",0,0,0,,"",""
-9967,"-51413_-65829",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65829","-51413",10,0,10,,"",""
-9968,"-51413_-65830",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65830","-51413",20,0,20,,"",""
-9969,"-51413_-65831",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65831","-51413",30,0,30,,"",""
-9970,"-51411_-65821",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65821","-51411",0,0,0,,"",""
-9971,"-51411_-65822",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65822","-51411",10,0,10,,"",""
-9972,"-51411_-65823",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65823","-51411",20,0,20,,"",""
-9973,"-51411_-65824",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65824","-51411",30,0,30,,"",""
-6214,"-51165_-52100",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-52100","-51165",0,0,0,,"",""
-6215,"-51165_-65024",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65024","-51165",10,0,10,,"",""
-6216,"-51165_-62313",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62313","-51165",20,0,20,,"",""
-6217,"-51165_-62312",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62312","-51165",30,0,30,,"",""
-6218,"-51165_-63084",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-63084","-51165",40,0,40,,"",""
-6219,"-51165_-62373",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-62373","-51165",50,0,50,,"",""
-10457,"-51165_-2010008034",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010008034","-51165",60,0,60,,"",""
5617,"5538",-11,2015-12-09 12:59:04.080562000,"P.-254007","",2015-12-09 12:59:04.080562000,"PMueller",3000-01-01 00:00:00.000000000,"","5381","1139",180,0,999,3000-01-01,"",""
6533,"6393",-11,2016-04-25 11:23:43.056589000,"P.-254007","",2016-04-25 11:23:43.056589000,"PMueller",3000-01-01 00:00:00.000000000,"","6071","1541",8,0,999,3000-01-01,"",""
-6221,"-51148_-64889",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64889","-51148",0,0,0,,"",""
-6222,"-51148_-64890",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64890","-51148",10,0,10,,"",""
-9748,"-51375_-65658",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65658","-51375",0,0,0,,"",""
-9747,"-51375_-65659",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65659","-51375",10,0,10,,"",""
-9746,"-51375_-65660",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65660","-51375",20,0,20,,"",""
-6223,"-51350_-65556",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65556","-51350",0,0,0,,"",""
-6224,"-51350_-65557",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65557","-51350",10,0,10,,"",""
-9751,"-51376_-65661",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65661","-51376",0,0,0,,"",""
-9749,"-51376_-65662",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65662","-51376",10,0,10,,"",""
-9750,"-51376_-65663",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65663","-51376",20,0,20,,"",""
-6225,"-51239_-65174",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65174","-51239",0,0,0,,"",""
-6226,"-51239_-65175",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65175","-51239",10,0,10,,"",""
-6227,"-51239_-65176",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65176","-51239",20,0,20,,"",""
-3881,"-2010004201_-2010004202",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010004202","-2010004201",0,0,0,,"",""
-3882,"-2010004201_-2010004203",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-2010004203","-2010004201",10,0,10,,"",""
-6228,"-51019_-64360",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64360","-51019",0,0,0,,"",""
-6229,"-51019_-64359",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-64359","-51019",10,0,10,,"",""
-9974,"-51405_-14401",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-14401","-51405",0,0,0,,"",""
-9975,"-51405_-14410",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-14410","-51405",10,0,10,,"",""
-6230,"-51288_-57500",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-57500","-51288",0,0,0,,"",""
-6231,"-51288_-57501",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-57501","-51288",10,0,10,,"",""
-6250,"-51368_-65632",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65632","-51368",0,0,0,,"",""
-6249,"-51368_-65633",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65633","-51368",10,0,10,,"",""
-6232,"-51297_-65339",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-65339","-51297",0,0,0,,"",""
-6233,"-51297_-49600",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-49600","-51297",10,0,10,,"",""
-10458,"-2010008705_-12900",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-12900","-2010008705",0,0,0,,"",""
-10459,"-2010008705_-12901",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-12901","-2010008705",10,0,10,,"",""
-10460,"-2010008705_-12902",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-12902","-2010008705",20,0,20,,"",""
-10461,"-2010008705_-12905",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-12905","-2010008705",30,0,30,,"",""
-10462,"-2010008705_-12903",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-12903","-2010008705",40,0,40,,"",""
-10463,"-2010008705_-12904",-11,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","-12904","-2010008705",50,0,50,,"",""
